,index,YEAR,MONTH_NAME,EPISODE_ID,EVENT_ID,LOCATION,STATE,EVENT_TYPE,BEGIN_DATE_TIME,END_DATE_TIME,LATITUDE,LONGITUDE,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,MAGNITUDE,FLOOD_CAUSE,TOR_F_SCALE,Month_Num,Month_Day,geometry,index_right,city,state_id,state_name,lat,lng
27635,41485,2024,August,195935,1211737,FIBRE,TENNESSEE,Flash Flood,02-AUG-24 16:10:00,02-AUG-24 17:30:00,36.5674,-83.6791,36.6,-83.67,36.5674,-83.6791,,Heavy Rain,,8,2024-08-02,POINT (-6535030.636990355 9502400.1854508),7205,Harrogate,TN,Tennessee,36.5752,-83.6462
27636,26586,2024,August,192756,1189342,ALTO,NEW MEXICO,Flash Flood,02-AUG-24 14:00:00,02-AUG-24 15:15:00,33.3867,-105.6828,33.3867,-105.6828,33.3247,-105.6262,,Heavy Rain / Burn Area,,8,2024-08-02,POINT (-6349494.389030181 12876181.205929505),5007,Ruidoso,NM,New Mexico,33.3646,-105.6434
27637,26585,2024,August,192752,1213037,HEBRON,ALABAMA,Thunderstorm Wind,02-AUG-24 10:54:00,02-AUG-24 10:54:00,34.48,-86.35,34.48,-86.35,34.48,-86.35,52.0,,,8,2024-08-02,POINT (-6954709.845824919 9893049.066938182),9087,New Hope,AL,Alabama,34.537,-86.4128
27638,26584,2024,August,192752,1213036,OLEANDER,ALABAMA,Thunderstorm Wind,02-AUG-24 10:54:00,02-AUG-24 10:54:00,34.41,-86.53,34.41,-86.53,34.41,-86.53,43.0,,,8,2024-08-02,POINT (-6968861.7047702875 9921902.578537872),18828,Cherokee Ridge,AL,Alabama,34.4222,-86.5624
27639,26583,2024,August,192752,1213035,COTTONVILLE,ALABAMA,Thunderstorm Wind,02-AUG-24 11:10:00,02-AUG-24 11:10:00,34.45,-86.34,34.45,-86.34,34.45,-86.34,52.0,,,8,2024-08-02,POINT (-6960525.857073894 9891317.416441476),27979,Union Grove,AL,Alabama,34.4025,-86.4483
27640,26582,2024,August,192752,1213034,SCANT CITY,ALABAMA,Thunderstorm Wind,02-AUG-24 11:09:00,02-AUG-24 11:09:00,34.36,-86.42,34.36,-86.42,34.36,-86.42,43.0,,,8,2024-08-02,POINT (-6978343.12145464 9903930.156156253),27979,Union Grove,AL,Alabama,34.4025,-86.4483
27641,41479,2024,August,195935,1211734,TUSCULUM,TENNESSEE,Flash Flood,02-AUG-24 14:55:00,02-AUG-24 16:00:00,36.183,-82.7439,36.1752,-82.8279,36.143,-82.8342,,Heavy Rain,,8,2024-08-02,POINT (-6590467.504112135 9355065.232841957),8393,Tusculum,TN,Tennessee,36.175,-82.7454
27642,26581,2024,August,192752,1213030,GERALDINE,ALABAMA,Thunderstorm Wind,02-AUG-24 11:36:00,02-AUG-24 11:36:00,34.33,-86.0,34.33,-86.0,34.33,-86.0,52.0,,,8,2024-08-02,POINT (-6982559.264985167 9835684.345431605),15177,Geraldine,AL,Alabama,34.3579,-86.0037
27643,26570,2024,August,192752,1208151,HENRYVILLE,ALABAMA,Thunderstorm Wind,02-AUG-24 11:14:00,02-AUG-24 11:18:00,34.435,-86.252,34.455,-86.312,34.435,-86.252,83.0,,,8,2024-08-02,POINT (-6963145.491028289 9877034.734543884),4486,Guntersville,AL,Alabama,34.3671,-86.2637
27644,26571,2024,August,192752,1212966,PAINT ROCK,ALABAMA,Thunderstorm Wind,02-AUG-24 10:41:00,02-AUG-24 10:41:00,34.68,-86.33,34.68,-86.33,34.68,-86.33,48.0,,,8,2024-08-02,POINT (-6915767.184655443 9890615.173294302),26529,Paint Rock,AL,Alabama,34.6601,-86.331
27645,26572,2024,August,192752,1212975,PAINT ROCK,ALABAMA,Thunderstorm Wind,02-AUG-24 10:40:00,02-AUG-24 10:40:00,34.6942,-86.3278,34.6942,-86.3278,34.6942,-86.3278,56.0,,,8,2024-08-02,POINT (-6913006.969663383 9890318.993541054),26529,Paint Rock,AL,Alabama,34.6601,-86.331
27646,26573,2024,August,192752,1212977,PAINT ROCK,ALABAMA,Thunderstorm Wind,02-AUG-24 10:40:00,02-AUG-24 10:40:00,34.6955,-86.3282,34.6955,-86.3282,34.6955,-86.3282,56.0,,,8,2024-08-02,POINT (-6912756.2872501705 9890388.177551653),26529,Paint Rock,AL,Alabama,34.6601,-86.331
27647,26580,2024,August,192752,1213026,DAVISTOWN,ALABAMA,Thunderstorm Wind,02-AUG-24 11:04:00,02-AUG-24 11:04:00,34.57,-86.03,34.57,-86.03,34.57,-86.03,52.0,,,8,2024-08-02,POINT (-6935920.667840815 9841937.373720268),14807,Section,AL,Alabama,34.5816,-85.9849
27648,26579,2024,August,192752,1213024,LARKINSVILLE,ALABAMA,Thunderstorm Wind,02-AUG-24 10:53:00,02-AUG-24 10:59:00,34.686,-86.1214,34.6715,-86.1878,34.686,-86.1214,52.0,,,8,2024-08-02,POINT (-6913817.882435102 9857235.219264785),2848,Scottsboro,AL,Alabama,34.6438,-86.0491
27649,41397,2024,August,195362,1207503,POINT LOOKOUT (PTL),ATLANTIC NORTH,Marine Thunderstorm Wind,02-AUG-24 19:59:00,02-AUG-24 20:24:00,38.04,-76.32,38.04,-76.32,38.04,-76.32,39.0,,,8,2024-08-02,POINT (-6069199.589797369 8517592.650722492),23323,St. George Island,MD,Maryland,38.1155,-76.4771
27650,26577,2024,August,192752,1213022,CENTER GROVE,ALABAMA,Thunderstorm Wind,02-AUG-24 10:50:00,02-AUG-24 10:50:00,34.38,-86.66,34.38,-86.66,34.38,-86.66,39.0,,,8,2024-08-02,POINT (-6974982.254719031 9942878.63004257),18828,Cherokee Ridge,AL,Alabama,34.4222,-86.5624
27651,26576,2024,August,192752,1213021,NEW HOME,ALABAMA,Thunderstorm Wind,02-AUG-24 11:36:00,02-AUG-24 11:36:00,34.5809,-85.6812,34.5809,-85.6812,34.5809,-85.6812,43.0,,,8,2024-08-02,POINT (-6931848.535984884 9785960.398350555),23093,Hammondville,AL,Alabama,34.5688,-85.6394
27652,41201,2024,August,196269,1214457,SUGARLOAF,CALIFORNIA,Heavy Rain,02-AUG-24 13:00:00,02-AUG-24 13:00:00,34.2493,-116.8385,34.2334,-116.9103,34.2493,-116.8385,,,,8,2024-08-02,POINT (-5252967.865055403 14019240.265097924),3671,Big Bear City,CA,California,34.2536,-116.7903
27653,41200,2024,August,196269,1214457,BIG BEAR LAKE,CALIFORNIA,Heavy Rain,02-AUG-24 13:00:00,02-AUG-24 13:00:00,34.2334,-116.9103,34.2334,-116.9103,34.2493,-116.8385,,,,8,2024-08-02,POINT (-5247983.439784077 14027694.55086171),6576,Big Bear Lake,CA,California,34.2429,-116.8951
27654,26569,2024,August,192752,1208151,COTTONVILLE,ALABAMA,Thunderstorm Wind,02-AUG-24 11:14:00,02-AUG-24 11:18:00,34.455,-86.312,34.455,-86.312,34.435,-86.252,83.0,,,8,2024-08-02,POINT (-6959457.693682577 9886814.562130006),13480,Grant,AL,Alabama,34.519,-86.2492
27655,41478,2024,August,195935,1211734,BRADBURN HILL,TENNESSEE,Flash Flood,02-AUG-24 14:55:00,02-AUG-24 16:00:00,36.191,-82.7899,36.1752,-82.8279,36.143,-82.8342,,Heavy Rain,,8,2024-08-02,POINT (-6589846.257955744 9362138.942289418),2860,Greeneville,TN,Tennessee,36.168,-82.8197
27656,26578,2024,August,192752,1213024,LIM ROCK,ALABAMA,Thunderstorm Wind,02-AUG-24 10:53:00,02-AUG-24 10:59:00,34.6715,-86.1878,34.6715,-86.1878,34.686,-86.1214,52.0,,,8,2024-08-02,POINT (-6916902.326416316 9867797.709471652),19925,Pleasant Groves,AL,Alabama,34.735,-86.2054
27657,26592,2024,August,192756,1189343,TOLAR,NEW MEXICO,Thunderstorm Wind,02-AUG-24 16:06:00,02-AUG-24 16:33:00,34.3,-103.8,34.3,-103.8,34.3,-103.8,63.0,,,8,2024-08-02,POINT (-6346727.680949957 12547565.16345948),20452,Melrose,NM,New Mexico,34.4289,-103.6296
27658,41392,2024,August,195362,1207498,POTOMAC LIGHT 33 (LT3),ATLANTIC NORTH,Marine Thunderstorm Wind,02-AUG-24 19:21:00,02-AUG-24 19:21:00,38.34,-76.99,38.34,-76.99,38.34,-76.99,34.0,,,8,2024-08-02,POINT (-6044950.656641229 8620876.207575502),16980,Dahlgren Center,VA,Virginia,38.34,-77.0324
27659,41388,2024,August,195362,1207494,SENECA CREEK,ATLANTIC NORTH,Marine Thunderstorm Wind,02-AUG-24 18:56:00,02-AUG-24 18:56:00,39.3,-76.36,39.3,-76.36,39.3,-76.36,34.0,,,8,2024-08-02,POINT (-5862400.148205308 8585189.320337927),5340,Bowleys Quarters,MD,Maryland,39.3198,-76.3856
27660,41387,2024,August,195362,1207493,GROVE POINT (GVP),ATLANTIC NORTH,Marine Thunderstorm Wind,02-AUG-24 16:30:00,02-AUG-24 17:10:00,39.4,-76.04,39.4,-76.04,39.4,-76.04,68.0,,,8,2024-08-02,POINT (-5833965.744137626 8549548.478626579),21249,Betterton,MD,Maryland,39.3652,-76.069
27661,41386,2024,August,195362,1207492,SENECA CREEK,ATLANTIC NORTH,Marine Thunderstorm Wind,02-AUG-24 16:11:00,02-AUG-24 16:11:00,39.3,-76.36,39.3,-76.36,39.3,-76.36,34.0,,,8,2024-08-02,POINT (-5862400.148205308 8585189.320337927),5340,Bowleys Quarters,MD,Maryland,39.3198,-76.3856
27662,41389,2024,August,195362,1207495,BALTIMORE KEY BRIDGE (FSKM2),ATLANTIC NORTH,Marine Thunderstorm Wind,02-AUG-24 19:00:00,02-AUG-24 19:00:00,39.2274,-76.58,39.2274,-76.58,39.2274,-76.58,34.0,,,8,2024-08-02,POINT (-5882483.972489216 8609740.831359545),2790,Brooklyn Park,MD,Maryland,39.217,-76.6174
27663,41390,2024,August,195362,1207496,COBB POINT (COB),ATLANTIC NORTH,Marine Thunderstorm Wind,02-AUG-24 19:18:00,02-AUG-24 19:28:00,38.24,-76.83,38.24,-76.83,38.24,-76.83,37.0,,,8,2024-08-02,POINT (-6055682.096820535 8594947.281735338),15829,Cobb Island,MD,Maryland,38.2647,-76.8496
27664,41391,2024,August,195362,1207497,MONROE CREEK (MON),ATLANTIC NORTH,Marine Thunderstorm Wind,02-AUG-24 19:19:00,02-AUG-24 19:24:00,38.23,-76.95,38.23,-76.95,38.23,-76.95,34.0,,,8,2024-08-02,POINT (-6061907.851281467 8610348.460269773),7619,Colonial Beach,VA,Virginia,38.2567,-76.9777
27665,41394,2024,August,195362,1207500,ST INIGOES (KNUI),ATLANTIC NORTH,Marine Thunderstorm Wind,02-AUG-24 19:47:00,02-AUG-24 19:47:00,38.13,-76.42,38.13,-76.42,38.13,-76.42,34.0,,,8,2024-08-02,POINT (-6058150.302671462 8535355.00009681),23323,St. George Island,MD,Maryland,38.1155,-76.4771
27666,41395,2024,August,195362,1207501,SOLOMONS ISLAND (SLIM2),ATLANTIC NORTH,Marine Thunderstorm Wind,02-AUG-24 19:54:00,02-AUG-24 19:54:00,38.32,-76.45,38.32,-76.45,38.32,-76.45,34.0,,,8,2024-08-02,POINT (-6027626.327622215 8548804.225197867),10088,Solomons,MD,Maryland,38.337,-76.4604
27667,26593,2024,August,192756,1189351,ALTO,NEW MEXICO,Flash Flood,02-AUG-24 11:53:00,02-AUG-24 12:30:00,33.3724,-105.685,33.3724,-105.685,33.381,-105.6873,,Heavy Rain / Burn Area,,8,2024-08-02,POINT (-6351529.065328503 12877813.21431135),5007,Ruidoso,NM,New Mexico,33.3646,-105.6434
27668,41477,2024,August,195935,1211734,GREENEVILLE,TENNESSEE,Flash Flood,02-AUG-24 14:55:00,02-AUG-24 16:00:00,36.1752,-82.8279,36.1752,-82.8279,36.143,-82.8342,,Heavy Rain,,8,2024-08-02,POINT (-6593467.723654975 9367473.153526733),2860,Greeneville,TN,Tennessee,36.168,-82.8197
27669,41393,2024,August,195362,1207499,CUCKOLD CREEK (CCK),ATLANTIC NORTH,Marine Thunderstorm Wind,02-AUG-24 19:29:00,02-AUG-24 19:29:00,38.27,-76.88,38.27,-76.88,38.27,-76.88,34.0,,,8,2024-08-02,POINT (-6052551.024887464 8603002.359256297),15829,Cobb Island,MD,Maryland,38.2647,-76.8496
27670,26590,2024,August,192756,1189342,HOLLYWOOD,NEW MEXICO,Flash Flood,02-AUG-24 14:00:00,02-AUG-24 15:15:00,33.3222,-105.6496,33.3867,-105.6828,33.3247,-105.6262,,Heavy Rain / Burn Area,,8,2024-08-02,POINT (-6362088.76267799 12877952.599432638),5007,Ruidoso,NM,New Mexico,33.3646,-105.6434
27671,26589,2024,August,192756,1189342,RUIDOSO,NEW MEXICO,Flash Flood,02-AUG-24 14:00:00,02-AUG-24 15:15:00,33.3256,-105.7049,33.3867,-105.6828,33.3247,-105.6262,,Heavy Rain / Burn Area,,8,2024-08-02,POINT (-6357182.07894063 12884807.719719138),5007,Ruidoso,NM,New Mexico,33.3646,-105.6434
27672,26588,2024,August,192756,1189342,RUIDOSO,NEW MEXICO,Flash Flood,02-AUG-24 14:00:00,02-AUG-24 15:15:00,33.3344,-105.7261,33.3867,-105.6828,33.3247,-105.6262,,Heavy Rain / Burn Area,,8,2024-08-02,POINT (-6354142.123440264 12886724.368933186),5007,Ruidoso,NM,New Mexico,33.3646,-105.6434
27673,26587,2024,August,192756,1189342,ALTO,NEW MEXICO,Flash Flood,02-AUG-24 14:00:00,02-AUG-24 15:15:00,33.3794,-105.7261,33.3867,-105.6828,33.3247,-105.6262,,Heavy Rain / Burn Area,,8,2024-08-02,POINT (-6347197.746201112 12882476.286954721),5007,Ruidoso,NM,New Mexico,33.3646,-105.6434
27674,41470,2024,August,195935,1211728,INDIAN RIDGE,TENNESSEE,Flash Flood,02-AUG-24 13:20:00,02-AUG-24 14:20:00,36.3283,-82.4112,36.3283,-82.4112,36.2817,-82.3796,,Heavy Rain,,8,2024-08-02,POINT (-6557250.598282876 9308885.213412236),345,Johnson City,TN,Tennessee,36.3406,-82.3806
27675,41471,2024,August,195935,1211728,CROUCH XRD,TENNESSEE,Flash Flood,02-AUG-24 13:20:00,02-AUG-24 14:20:00,36.3529,-82.4019,36.3283,-82.4112,36.2817,-82.3796,,Heavy Rain,,8,2024-08-02,POINT (-6552544.995776168 9308110.883748954),345,Johnson City,TN,Tennessee,36.3406,-82.3806
27676,41472,2024,August,195935,1211728,PRINCETON,TENNESSEE,Flash Flood,02-AUG-24 13:20:00,02-AUG-24 14:20:00,36.3773,-82.3739,36.3283,-82.4112,36.2817,-82.3796,,Heavy Rain,,8,2024-08-02,POINT (-6547503.780770807 9304557.862145463),345,Johnson City,TN,Tennessee,36.3406,-82.3806
27677,41473,2024,August,195935,1211728,PRINCETON,TENNESSEE,Flash Flood,02-AUG-24 13:20:00,02-AUG-24 14:20:00,36.3729,-82.3519,36.3283,-82.4112,36.2817,-82.3796,,Heavy Rain,,8,2024-08-02,POINT (-6547868.22511283 9301183.096939093),345,Johnson City,TN,Tennessee,36.3406,-82.3806
27678,41474,2024,August,195935,1211728,CARNEGIE,TENNESSEE,Flash Flood,02-AUG-24 13:20:00,02-AUG-24 14:20:00,36.3434,-82.3156,36.3283,-82.4112,36.2817,-82.3796,,Heavy Rain,,8,2024-08-02,POINT (-6552547.152094316 9295053.535442427),11325,Central,TN,Tennessee,36.3289,-82.294
27679,41475,2024,August,195935,1211728,CARNEGIE,TENNESSEE,Flash Flood,02-AUG-24 13:20:00,02-AUG-24 14:20:00,36.3029,-82.3347,36.3283,-82.4112,36.2817,-82.3796,,Heavy Rain,,8,2024-08-02,POINT (-6560375.964519815 9296873.717666173),11083,Pine Crest,TN,Tennessee,36.2965,-82.3106
27680,41476,2024,August,195935,1211728,Y SECTION,TENNESSEE,Flash Flood,02-AUG-24 13:20:00,02-AUG-24 14:20:00,36.2817,-82.3796,36.3283,-82.4112,36.2817,-82.3796,,Heavy Rain,,8,2024-08-02,POINT (-6565183.71451598 9303026.270449972),11083,Pine Crest,TN,Tennessee,36.2965,-82.3106
27681,26591,2024,August,192756,1189342,HOLLYWOOD,NEW MEXICO,Flash Flood,02-AUG-24 14:00:00,02-AUG-24 15:15:00,33.3247,-105.6262,33.3867,-105.6828,33.3247,-105.6262,,Heavy Rain / Burn Area,,8,2024-08-02,POINT (-6363553.482822801 12874677.419045255),9620,Ruidoso Downs,NM,New Mexico,33.3311,-105.5969
27682,39513,2024,August,195823,1211214,SUMMIT,CALIFORNIA,Heavy Rain,03-AUG-24 19:00:00,04-AUG-24 19:00:00,39.3514,-120.1817,39.3514,-120.1817,39.3646,-120.1712,,,,8,2024-08-03,POINT (-4418296.746330507 13751637.083791306),2647,Truckee,CA,California,39.3455,-120.1848
27683,39545,2024,August,195838,1211421,ARLINGTON,SOUTH CAROLINA,Flash Flood,03-AUG-24 21:30:00,04-AUG-24 01:00:00,34.95,-82.2,34.988,-81.958,34.978,-81.969,,Heavy Rain,,8,2024-08-03,POINT (-6809882.973412367 9240769.441739574),1127,Greer,SC,South Carolina,34.933,-82.2313
27684,38211,2024,August,195516,1208857,YOUNGSVILLE,NORTH CAROLINA,Flash Flood,03-AUG-24 16:18:00,03-AUG-24 18:57:00,36.0316,-78.4808,36.029,-78.4787,36.0278,-78.4811,,Heavy Rain,,8,2024-08-03,POINT (-6499486.667427957 8720284.15922055),8902,Youngsville,NC,North Carolina,36.0242,-78.4816
27685,38214,2024,August,195516,1208858,FRANKLINTON,NORTH CAROLINA,Flash Flood,03-AUG-24 16:18:00,03-AUG-24 18:57:00,36.1004,-78.4517,36.1004,-78.4517,36.0954,-78.4603,,Heavy Rain,,8,2024-08-03,POINT (-6486149.086497239 8719173.92486635),9637,Franklinton,NC,North Carolina,36.1012,-78.4551
27686,38213,2024,August,195516,1208857,YOUNGSVILLE,NORTH CAROLINA,Flash Flood,03-AUG-24 16:18:00,03-AUG-24 18:57:00,36.0278,-78.4811,36.029,-78.4787,36.0278,-78.4811,,Heavy Rain,,8,2024-08-03,POINT (-6500176.0817912 8720156.22451304),8902,Youngsville,NC,North Carolina,36.0242,-78.4816
27687,38212,2024,August,195516,1208857,YOUNGSVILLE,NORTH CAROLINA,Flash Flood,03-AUG-24 16:18:00,03-AUG-24 18:57:00,36.0305,-78.4836,36.029,-78.4787,36.0278,-78.4811,,Heavy Rain,,8,2024-08-03,POINT (-6499785.638141907 8720640.57708705),8902,Youngsville,NC,North Carolina,36.0242,-78.4816
27688,39514,2024,August,195823,1211214,SUMMIT,CALIFORNIA,Heavy Rain,03-AUG-24 19:00:00,04-AUG-24 19:00:00,39.3646,-120.1712,39.3514,-120.1817,39.3646,-120.1712,,,,8,2024-08-03,POINT (-4417807.401617535 13749432.24211828),2647,Truckee,CA,California,39.3455,-120.1848
27689,36820,2024,August,195454,1208640,MILLERVILLE,LOUISIANA,Lightning,03-AUG-24 15:06:00,03-AUG-24 15:06:00,30.45,-91.02,30.45,-91.02,30.45,-91.02,,,,8,2024-08-03,POINT (-7732854.110709981 10750137.609803004),7585,Monticello,LA,Louisiana,30.4881,-91.0448
27690,36821,2024,August,195454,1208641,MILLERVILLE,LOUISIANA,Thunderstorm Wind,03-AUG-24 16:07:00,03-AUG-24 16:07:00,30.45,-91.05,30.45,-91.05,30.45,-91.05,50.0,,,8,2024-08-03,POINT (-7732091.783521471 10755690.854465328),7585,Monticello,LA,Louisiana,30.4881,-91.0448
27691,25954,2024,August,192822,1190198,NEW MUNICH,MINNESOTA,Tornado,03-AUG-24 19:11:00,03-AUG-24 19:20:00,45.6123,-94.7965,45.6863,-94.8297,45.6123,-94.7965,,,EF1,8,2024-08-03,POINT (-4949636.6325195925 10839827.916369073),22872,New Munich,MN,Minnesota,45.6309,-94.7525
27692,39515,2024,August,195823,1211215,LAKE TAHOE ARPT,CALIFORNIA,Heavy Rain,03-AUG-24 08:00:00,04-AUG-24 08:00:00,38.8926,-119.9981,38.8926,-119.9981,38.9078,-119.9937,,,,8,2024-08-03,POINT (-4479957.202335822 13785151.469270105),2157,South Lake Tahoe,CA,California,38.9393,-119.9828
27693,35801,2024,August,195376,1207606,LARGENT,WEST VIRGINIA,Thunderstorm Wind,03-AUG-24 12:54:00,03-AUG-24 12:54:00,39.4924,-78.371,39.4924,-78.371,39.4924,-78.371,52.0,,,8,2024-08-03,POINT (-5899163.177859802 8851328.220279671),20274,Paw Paw,WV,West Virginia,39.5313,-78.4553
27694,39517,2024,August,195823,1211216,SIERRAVILLE,CALIFORNIA,Heavy Rain,03-AUG-24 07:30:00,04-AUG-24 07:30:00,39.5331,-120.3441,39.5331,-120.3441,39.6645,-120.4326,,,,8,2024-08-03,POINT (-4386766.755165642 13745444.436966518),21922,Sierraville,CA,California,39.575,-120.3637
27695,39544,2024,August,195838,1211421,ARLINGTON,SOUTH CAROLINA,Flash Flood,03-AUG-24 21:30:00,04-AUG-24 01:00:00,34.964,-82.204,34.988,-81.958,34.978,-81.969,,Heavy Rain,,8,2024-08-03,POINT (-6807322.3648344595 9241778.009802377),1127,Greer,SC,South Carolina,34.933,-82.2313
27696,39543,2024,August,195838,1211421,WELLFORD,SOUTH CAROLINA,Flash Flood,03-AUG-24 21:30:00,04-AUG-24 01:00:00,34.997,-82.114,34.988,-81.958,34.978,-81.969,,Heavy Rain,,8,2024-08-03,POINT (-6799026.3764060605 9228676.828740763),5579,Lyman,SC,South Carolina,34.9667,-82.1232
27697,39542,2024,August,195838,1211421,VALLEY FALLS,SOUTH CAROLINA,Flash Flood,03-AUG-24 21:30:00,04-AUG-24 01:00:00,35.014,-82.011,34.988,-81.958,34.978,-81.969,,Heavy Rain,,8,2024-08-03,POINT (-6793423.569083701 9213141.980837),7809,Southern Shops,SC,South Carolina,34.9846,-81.9934
27698,35805,2024,August,195376,1207641,BLAIRTON,WEST VIRGINIA,Thunderstorm Wind,03-AUG-24 16:58:00,03-AUG-24 16:58:00,39.4401,-77.9165,39.4401,-77.9165,39.4401,-77.9165,52.0,,,8,2024-08-03,POINT (-5893577.518852531 8790611.963475972),2400,Martinsburg,WV,West Virginia,39.4582,-77.9776
27699,39541,2024,August,195838,1211421,UNA,SOUTH CAROLINA,Flash Flood,03-AUG-24 21:30:00,04-AUG-24 01:00:00,34.988,-81.958,34.988,-81.958,34.978,-81.969,,Heavy Rain,,8,2024-08-03,POINT (-6797085.115469816 9204160.268341765),9012,Hilltop,SC,South Carolina,34.9755,-81.9586
27700,39540,2024,August,195838,1211241,WHITNEY,SOUTH CAROLINA,Thunderstorm Wind,03-AUG-24 20:50:00,03-AUG-24 20:50:00,34.98,-81.95,34.98,-81.95,34.98,-81.95,50.0,,,8,2024-08-03,POINT (-6798406.504827404 9202685.79756063),9012,Hilltop,SC,South Carolina,34.9755,-81.9586
27701,39539,2024,August,195838,1211240,GREENWOOD,SOUTH CAROLINA,Thunderstorm Wind,03-AUG-24 13:21:00,03-AUG-24 13:21:00,34.19,-82.16,34.19,-82.16,34.19,-82.16,50.0,,,8,2024-08-03,POINT (-6954169.588222706 9213062.69224493),2045,Greenwood,SC,South Carolina,34.1947,-82.1542
27702,35804,2024,August,195376,1207635,JONES SPGS,WEST VIRGINIA,Thunderstorm Wind,03-AUG-24 16:36:00,03-AUG-24 16:36:00,39.4871,-78.0989,39.4871,-78.0989,39.4871,-78.0989,52.0,,,8,2024-08-03,POINT (-5891585.525578323 8816030.287763793),2400,Martinsburg,WV,West Virginia,39.4582,-77.9776
27703,35803,2024,August,195376,1207608,KABLETOWN,WEST VIRGINIA,Thunderstorm Wind,03-AUG-24 13:42:00,03-AUG-24 13:42:00,39.2158,-77.8181,39.2158,-77.8181,39.2158,-77.8181,56.0,,,8,2024-08-03,POINT (-5927668.996351313 8768495.9532242),8225,Shannondale,WV,West Virginia,39.2123,-77.8105
27704,35802,2024,August,195376,1207607,MEYERSTOWN,WEST VIRGINIA,Thunderstorm Wind,03-AUG-24 13:33:00,03-AUG-24 13:33:00,39.189,-77.8972,39.189,-77.8972,39.189,-77.8972,52.0,,,8,2024-08-03,POINT (-5934731.93171172 8777621.490619928),18668,Shenandoah Retreat,VA,Virginia,39.1373,-77.8637
27705,36822,2024,August,195454,1208642,CEDAR CREST,LOUISIANA,Hail,03-AUG-24 15:12:00,03-AUG-24 15:12:00,30.43,-91.07,30.43,-91.07,30.43,-91.07,1.0,,,8,2024-08-03,POINT (-7735853.59908717 10759984.15232805),9817,Westminster,LA,Louisiana,30.408,-91.0906
27706,35800,2024,August,195376,1207605,BERKELEY,WEST VIRGINIA,Thunderstorm Wind,03-AUG-24 11:43:00,03-AUG-24 11:43:00,39.5058,-77.9806,39.5058,-77.9806,39.5058,-77.9806,52.0,,,8,2024-08-03,POINT (-5884727.60829296 8801575.417522069),2400,Martinsburg,WV,West Virginia,39.4582,-77.9776
27707,39519,2024,August,195824,1211219,VYA,NEVADA,Heavy Rain,03-AUG-24 07:30:00,04-AUG-24 07:30:00,39.059,-119.87,39.059,-119.87,41.011,-119.5476,,,,8,2024-08-03,POINT (-4473445.467379912 13757478.21085949),13704,Genoa,NV,Nevada,39.0256,-119.8309
27708,39518,2024,August,195823,1211216,CALPINE,CALIFORNIA,Heavy Rain,03-AUG-24 07:30:00,04-AUG-24 07:30:00,39.6645,-120.4326,39.5331,-120.3441,39.6645,-120.4326,,,,8,2024-08-03,POINT (-4366379.400767755 13738679.850369327),21821,Calpine,CA,California,39.6633,-120.4436
27709,39516,2024,August,195823,1211215,LAKE TAHOE ARPT,CALIFORNIA,Heavy Rain,03-AUG-24 08:00:00,04-AUG-24 08:00:00,38.9078,-119.9937,38.8926,-119.9981,38.9078,-119.9937,,,,8,2024-08-03,POINT (-4478768.423049561 13783202.678979361),2157,South Lake Tahoe,CA,California,38.9393,-119.9828
27710,36823,2024,August,195454,1208643,JONES CREEK,LOUISIANA,Hail,03-AUG-24 16:14:00,03-AUG-24 16:14:00,30.42,-91.03,30.42,-91.03,30.42,-91.03,1.0,,,8,2024-08-03,POINT (-7739013.1824634075 10752868.408584),2533,Shenandoah,LA,Louisiana,30.4019,-91.002
27711,39842,2024,August,195590,1208750,HOPE,NEW JERSEY,Thunderstorm Wind,03-AUG-24 12:35:00,03-AUG-24 12:35:00,40.93,-74.96,40.93,-74.96,40.93,-74.96,50.0,,,8,2024-08-03,POINT (-5548491.993460924 8493960.808391115),24846,Mount Hermon,NJ,New Jersey,40.9227,-74.9961
27712,36825,2024,August,195454,1208645,ESSEN,LOUISIANA,Thunderstorm Wind,03-AUG-24 15:21:00,03-AUG-24 15:21:00,30.4,-91.12,30.4,-91.12,30.4,-91.12,50.0,,,8,2024-08-03,POINT (-7740974.507953296 10770141.849547703),9817,Westminster,LA,Louisiana,30.408,-91.0906
27713,35650,2024,August,193197,1193482,COLLIERS,SOUTH CAROLINA,Thunderstorm Wind,03-AUG-24 13:50:00,03-AUG-24 13:50:00,33.7008,-82.1458,33.7008,-82.1458,33.7008,-82.1458,52.0,,,8,2024-08-03,POINT (-7048685.403572301 9196502.19812207),26794,Clarks Hill,SC,South Carolina,33.6582,-82.166
27714,35651,2024,August,193197,1193483,SHARP,SOUTH CAROLINA,Thunderstorm Wind,03-AUG-24 13:59:00,03-AUG-24 13:59:00,34.1737,-80.9706,34.1737,-80.9706,34.1737,-80.9706,52.0,,,8,2024-08-03,POINT (-6925486.298622504 9022861.351737745),6088,Blythewood,SC,South Carolina,34.2121,-80.9921
27715,35652,2024,August,193197,1193484,LANGFORDS XRDS,SOUTH CAROLINA,Thunderstorm Wind,03-AUG-24 14:04:00,03-AUG-24 14:04:00,34.2102,-80.9064,34.2102,-80.9064,34.2102,-80.9064,52.0,,,8,2024-08-03,POINT (-6916617.193750285 9013986.40165305),6088,Blythewood,SC,South Carolina,34.2121,-80.9921
